tag,name,star,people,author,money,country,year
文学,说部之乱,8.0,2559,朱岳,25.0,中,2015
文学,雪国,8.1,14135,川端康成,7.9,日,2002
散文,路上书,7.6,889,蒋勋,38.0,中,2012
散文,总结,8.7,734,威廉·萨默塞特·毛姆,32.0,英,2012
散文,上课记,8.0,2872,王小妮,29.8,中,2011
散文,爱与痛的边缘,6.6,20051,郭敬明,16.8,中,2003
散文,忘言书,7.5,978,蒋勋,36.0,中,2012
散文,风中的纸屑,8.0,2046,周国平,17.0,中,2006
散文,陶庵梦忆,8.9,570,张岱,19.0,中,2008
散文,杜甫的五城,8.1,786,赖瑞和,29.0,中,2008
散文,一一风荷举,8.2,1125,张晓风,28.0,中,2010
散文,分开旅行,7.0,4866,陶立夏,32.0,中,2011
散文,醒来的森林,8.2,247,约翰・巴勒斯,14.6,美,2004
散文,一个园丁的一年,8.0,591,卡雷尔·恰佩克著、约瑟夫·恰佩克绘,25.0,捷克,2012
散文,在荷兰过日子,7.9,272,丘彦明,39.8,中,2012
散文,伦敦的叫卖声,8.4,438,约瑟夫·阿狄生等,29.0,英,2006
诗歌,顾城诗集,8.8,492,顾城,20.0,中,2006
诗歌,爱伦·坡集,9.0,647,爱伦·坡,76.0,美,1995
诗歌,孩子的国度,7.7,34,竹久梦二,42.0,日,2017
诗歌,执命向西,8.3,31,张子选,16.0,中,2000
诗歌,唐诗小札,9.1,116,刘逸生,0.94,中,1978
诗歌,明亮的星,8.5,102,济慈,15.0,中,2005
诗歌,华兹华斯抒情诗选,8.2,141,华兹华斯,20.0,英,2000
诗歌,“新诗集”与中国新诗的发生,8.8,83,姜涛,24.0,中,2005
诗歌,世界在门外闪光,8.5,40,飞白,36.0,中,2015
诗歌,十四行集,8.7,376,冯至,7.6,中,2000
诗歌,里尔克读本,8.8,206,赖纳·马利亚·里尔克,35.0,奥地利,2011
诗歌,在意义天际的写作,8.3,209,阿多尼斯,35.0,叙利亚,2012
诗歌,瓦雷里诗歌全集,7.8,180,瓦雷里,14.8,中,1996
诗歌,古希腊抒情诗选,8.9,131,荷马等,32.0,古希腊,2013
诗歌,你沒有更好的命運,8.8,29,任明信,250.0,中,2013
诗歌,玛丽娜·茨维塔耶娃（全三册）,8.8,156,安娜·萨基扬茨,115.0,俄,2011
随笔,时差党,8.3,2543,曾良君,32.8,中,2013
随笔,小窗幽记,8.6,1469,陈继儒,17.0,中,2006
随笔,流浪集,8.1,5986,舒国治,26.0,中,2010
随笔,幸福了吗?,8.0,16710,白岩松,29.0,中,2010
随笔,活着活着就老了,7.6,9173,冯唐,25.0,中,2008
随笔,我的灵都,7.2,88,雷立柏,42.0,奥,2017
随笔,人生不必太用力,7.4,205,狗剩爹,38.0,中,2017
随笔,想牵着你的手，在青山绿水间,9.6,69,沈从文,39.8,中,2017
随笔,积木书,8.5,84,赵松,38.0,中,2017
随笔,给青年艺术家的信,8.6,2818,蒋勋,15.0,中,2009
随笔,时间的玫瑰,8.6,3258,北岛,33.0,中,2005
随笔,时蔬小话,8.3,635,阿蒙,32.0,中,2014
随笔,活着本来单纯,8.7,1811,丰子恺,45.0,中,2016
随笔,普罗旺斯的一年,8.2,11056,彼得·梅尔,29.8,英,2004
随笔,纸上染了蓝,8.4,469,周耀辉,36.0,中,2016
随笔,蚁占集,9.4,31,张治,36.0,中,2017
随笔,见信如晤,8.4,296,肖恩·亚瑟,68.0,英,2016
随笔,雨季不再来,8.7,16342,三毛,28.0,中,2007
随笔,叔本华美学随笔,9.2,1033,叔本华,28.0,中,2009
随笔,月童度河,7.3,3670,庆山,45.0,中,2016
小说,熔炉,9.2,1236,孔枝泳,29.8,韩,2013
文学,乞力马扎罗的雪,8.5,4234,海明威,28.0,美,2006
散文,蓝色天堂,8.2,1797,毕淑敏,39.0,中,2011
诗歌,第二次诞生,7.8,233,帕斯捷尔纳克,35.0,俄罗斯,2013
小说,生死疲劳,8.2,9264,莫言,39.0,中,2006
小说,神的九十亿个名字,8.4,2950,阿瑟·克拉克,28.0,英,2013
小说,窄门,8.1,5088,安德烈·纪德,18.0,法,2010
小说,城邦暴力团（上）,8.4,5782,张大春,36.0,中,2011
小说,汴京残梦,7.6,755,黄仁宇,18.0,中,2005
小说,纸牌的秘密,8.5,4394,乔斯坦·贾德,23.0,挪,2007
小说,白银时代,8.4,17711,王小波,10.0,中,1997
小说,四季红,8.0,848,蒋晓云,35.0,中,2016
小说,带艾伯特回家,8.5,186,霍默·希卡姆,45.0,美,2017
小说,原谅石,8.2,283,洛里·斯皮尔曼,39.8,美,2017
小说,阳光劫匪,8.5,1764,伊坂幸太郎,39.5,日,2014
小说,教授与疯子,8.2,437,西蒙·温切斯特,22.0,英,2009
小说,沙丘,7.9,3937,弗兰克·赫伯特,68.0,美,2017
小说,金翅雀,8.2,807,唐娜·塔特,59.0,美,2016
小说,单身（50周年典藏纪念版）,8.1,1337,克里斯托弗·艾什伍德,36.0,美,2014
小说,第八日的蝉,8.1,8250,角田光代,24.8,日,2009
小说,星辰时刻,8.6,839,克拉丽丝·李斯佩克朵,18.0,巴西,2013
小说,魔法坏女巫,7.8,368,格雷戈里·马奎尔(GregoryMaguire）,48.0,美,2017
文学,另一座城,7.4,79,唐颖,35.0,中,2017
文学,为什么读经典,8.4,3074,伊塔洛·卡尔维诺,25.0,意大利,2006
文学,我是猫,7.9,10796,夏目漱石,10.3,日,1994
文学,草房子,9.0,8718,曹文轩,18.0,中,2009
文学,与往事说再见,7.3,774,菲利普·贝松,22.0,法,2012
文学,龙头凤尾,7.8,1830,马家辉,39.5,中,2016
文学,上锁的房子,8.1,509,三岛由纪夫,45.0,日,2017
文学,绿毛水怪,9.0,8306,王小波,30.0,中,2009
文学,出家,7.8,818,张忌,39.0,中,2016
文学,爱情笔记,8.2,7815,阿兰·德波顿,16.0,英,2004
文学,致我们终将逝去的青春,7.8,83718,辛夷坞,25.0,中,2007
文学,子不语,8.4,1066,袁枚,10.5,中,1998
文学,梦书之城,9.0,689,瓦尔特·莫尔斯,39.5,德,2014
文学,厚积落叶听雨声,9.1,433,朱光潜,39.8,中,2016
文学,万有引力之虹,8.3,1310,托马斯·品钦,48.0,美国,2009
文学,现世,7.8,373,安妮·迪拉德,39.0,美,2016
散文,我虚度的那部分世界,8.3,230,陈思呈,36.0,中,2015
散文,台湾念真情,7.7,2949,吴念真,29.8,中,2012
散文,在云上,8.2,2105,林清玄,18.0,中,2006
散文,像我这样的一个读者,7.8,265,西西,42.0,中,2016
散文,过得去,7.7,1710,杨葵,24.0,中,2010
散文,殡葬人手记,7.7,863,托马斯·林奇,20.0,美,2006
散文,陪你直到暖风过境,8.4,36,沙悦,45.0,中,2017
散文,愿你与这世界温暖相拥,6.8,1693,毕淑敏,36.8,中,2013
散文,随想录,8.1,1311,巴金,46.0,中,2005
散文,杂忆与杂写,8.7,827,杨绛,29.0,中,2010
散文,多余的素材,8.0,2741,陈丹青,28.0,中,2007
散文,想北平,8.8,19,老舍,39.8,中,2017
散文,飞蛾之死,7.6,160,伍尔芙、VirginiaWoolf,28.0,英,2012
散文,纪伯伦散文诗全集,9.1,624,纪伯伦,18.0,黎巴嫩,2011
散文,总有一次哭泣，让人瞬间长大,6.9,420,黄桐,32.8,中,2013
散文,九万字,7.2,1298,叶三,25.0,中,2011
散文,考工记,8.3,228,周成林,18.0,中,2012
诗歌,韩东的诗,8.0,131,韩东,52.0,中,2015
诗歌,普希金童话诗,9.2,235,普希金,0.95,中,1979
诗歌,幻象集,7.2,105,奈瓦尔,32.0,法,2014
诗歌,丁尼生诗选,8.3,82,阿尔弗雷德·丁尼生,10.8,英,1995
诗歌,商禽詩全集,9.1,63,商禽,112.0,中,2009
诗歌,女巨人,8.9,40,黄茜,29.0,中,2015
诗歌,哈代诗选,8.4,74,托马斯·哈代,22.0,英,2014
诗歌,拒绝天堂,8.4,124,杰克·吉尔伯特,26.0,美,2012
诗歌,於是你沿街看節日的燈飾,8.6,59,飲江,60.0,中,1997
诗歌,公斯芬克斯,8.2,73,昆鸟,29.0,中,2016
诗歌,走了一万一千里路,8.1,495,顾城,25.0,中,2011
诗歌,分叉的想象,9.1,30,冷霜,36.0,中,2016
诗歌,李长吉歌诗编年笺注,9.6,71,李贺,98.0,中,2012
随笔,原来你非不快乐,7.2,25524,林夕,23.8,中,2008
随笔,雅舍小品,8.7,2499,梁实秋,28.8,中,1999
随笔,西风东土,7.9,836,熊培云,59.0,中,2016
随笔,岛屿书,8.4,740,朱迪丝·莎兰斯基,88.0,德,2013
随笔,何必等来生,8.1,1441,燕子,49.8,中,2015
随笔,总统是靠不住的,8.8,15049,林达,21.8,中,2004
随笔,如何独处,7.3,713,乔纳森·弗兰岑,39.5,美,2015
随笔,相忘于江湖,8.3,83,高建群,45.0,中,2017
随笔,我讲个故事，你可别当真啊,7.5,2877,囧叔,32.8,中,2014
随笔,文章自在,7.7,445,张大春,36.0,中,2017
随笔,我们都是人生的学徒,7.6,233,卫西谛,42.0,中,2017
随笔,关于他人的痛苦,8.3,1562,苏珊·桑塔格,13.0,美,2006
随笔,一个孤独漫步者的遐想,8.3,2154,卢梭,22.0,法,2007
随笔,阿弥陀佛么么哒,7.1,17614,大冰,38.0,中,2015
随笔,普通读者,8.0,117,西闪,39.8,中,2017
随笔,我也有一个梦想,9.0,11196,林达,25.0,中,2004
随笔,我爱问连岳,8.1,12071,连岳,28.0,中,2007
随笔,人在纽约,8.3,1387,布兰登•斯坦顿,88.0,美,2015
小说,荒人手记,8.1,7349,朱天文,25.0,中,2009
文学,致未来的诗人,9.0,794,路易斯·塞尔努达,34.0,西班牙,2015
散文,人间有味是清欢,8.0,648,梁实秋,35.0,中,2014
诗歌,帕斯捷尔纳克诗全集,7.5,79,帕斯捷尔纳克,150.0,俄罗斯,2014
小说,碟形世界：猫和少年魔笛手,8.3,2813,特里·普拉切特,39.9,英,2017
小说,神经外科的黑色喜剧,9.0,1537,法兰克·佛杜锡克著、吴程远译,21.8,美,2006
小说,几乎没有记忆,7.8,917,莉迪亚·戴维斯,39.5,美,2015
小说,摩登时代,8.1,1774,伊坂幸太郎,39.5,日,2013
小说,虚舟,7.9,244,涩泽龙彦,36.0,日,2017
小说,冰与火之歌（卷三）,9.5,11199,乔治.R.R.马丁,88.0,美,2007
小说,二号首长,8.0,7983,黄晓阳,38.0,中,2011
小说,龙文身的女孩,8.5,9439,斯蒂格·拉森,39.9,瑞典,2010
小说,东方快车谋杀案,9.0,43123,阿加莎·克里斯蒂,18.0,英,2006
小说,恶意,8.4,81757,东野圭吾,18.0,日,2009
小说,博尔赫斯短篇小说集,9.2,1163,博尔赫斯,1.2,阿根廷,1983
小说,时时刻刻,8.5,1510,迈克尔·坎宁安,25.0,美,2012
小说,丈量世界,7.7,2163,丹尼尔‧凯曼,39.5,德,2015
小说,清明上河图密码3,8.3,1927,冶文彪,56.0,中,2016
小说,好兆头,8.7,2678,尼尔·盖曼、（英,26.0,英,2008
小说,1Q84 BOOK 3,7.6,36423,村上春树,39.5,日,2011
文学,大明王朝1566,9.1,2341,刘和平,59.0,中,2007
文学,阿莱夫,9.2,1735,豪·路·博尔赫斯,20.0,阿根廷,2008
文学,那么骄傲，那么孤独,8.2,204,约瑟夫·布尔戈,38.0,美,2017
文学,古艳遇,8.4,34,柳向春,58.0,中,2017
文学,说吧，记忆,8.8,1476,弗拉基米尔·纳博科夫,28.0,美,2009
文学,居山而行,7.8,415,雲姑,45.0,中,2017
文学,在人群中消失的日子,8.1,328,沈熹微,36.0,中,2016
文学,昨天的云,8.7,1607,王鼎钧,30.0,中,2013
文学,终结的感觉,8.4,2324,朱利安·巴恩斯,29.8,英,2012
文学,茶花女,8.2,53509,小仲马,9.0,中,1997
文学,恶心,8.6,2128,让-保罗·萨特,16.0,法,1999
文学,微物之神,8.7,2077,阿兰达蒂·洛伊,28.0,印度,2006
文学,羊脂球,8.1,46214,莫泊桑,13.5,法,2007
文学,理想国与哲人王,9.0,3490,王小波,14.0,中,2004
文学,愤怒的葡萄,8.3,1573,斯坦贝克,19.0,美,2007
散文,坐拥书城意未足,7.7,35,季羡林,39.8,中,2016
散文,带一本书去巴黎,8.5,18776,林达,35.0,中,2002
散文,我把四季用来等你,8.2,83,贾九峰,39.8,中,2016
散文,十七个远方,7.4,494,远子,28.0,中,2013
散文,禅心禅意过一生,8.3,132,李黎,36.8,中,2017
散文,尘世的梦浮桥,8.0,389,苏枕书,28.6,中,2011
散文,生死遗言,7.4,2377,伊能静,18.0,中,2002
散文,左手的掌纹,8.5,1107,余光中,20.0,中,2003
散文,当一切在我们周围暗下来,7.2,1057,荞麦,36.0,中,2015
散文,我的不完美,7.7,4093,刘若英,35.0,中,2011
散文,透明的哀伤,8.3,4034,席慕蓉,18.0,中,2003
散文,种地书,8.1,80,蔡珠儿,39.0,中,2016
散文,武藏野,8.5,341,国木田独步,19.0,日,2011
散文,因为梦见你离开,7.8,338,张怡微,28.0,中,2015
散文,伍尔芙随笔全集（共四册）,9.0,213,弗吉尼亚·伍尔芙,98.0,英,2001
诗歌,纪伯伦散文诗全集,9.1,624,纪伯伦,18.0,黎巴嫩,2011
诗歌,摩擦．無以名狀,8.7,715,夏宇,79.0,中,1995
诗歌,当代英雄 莱蒙托夫诗选,8.8,247,莱蒙托夫,21.0,俄,2004
诗歌,比希摩斯时刻,8.7,30,王炜,28.0,中,2015
诗歌,欢乐颂与沉思颂,8.9,162,约翰·弥尔顿,38.0,英国,2006
诗歌,绿原译文集（全10卷）,8.6,47,绿原,780.0,中,2017
诗歌,卞之琳诗选,9.2,175,卞之琳,8.0,中,2003
诗歌,纪伯伦诗选,8.4,87,纪伯伦,15.0,黎巴嫩,2011
诗歌,周年,8.8,130,叶美,18.0,中,2015
小说,树号,8.5,157,维克托·阿斯塔菲耶夫,49.8,俄,2017
随笔,三十三年梦,7.8,404,朱天心,66.0,中,2017
随笔,打回原形,8.7,440,朱新建,49.0,中,2015
随笔,100个基本,7.5,4539,松浦弥太郎,42.0,日,2014
随笔,私语书,8.0,3700,黎戈,29.8,中,2013
随笔,遍地风流,8.9,1221,阿城,12.0,中,1998
随笔,无非求碗热汤喝,7.8,3818,张佳玮,26.8,中,2012
随笔,别想摆脱书,8.4,909,卡里埃尔、（意,29.0,法,2010
随笔,姥姥语录,8.5,2974,倪萍,26.0,中,2010
随笔,我讲个笑话，你可别哭啊,7.0,9925,囧叔,29.8,中,2013
随笔,闲话闲说,8.7,2010,阿城,13.8,中,1998
随笔,自由的夜行,8.9,230,史铁生,39.9,中,2016
随笔,冷记忆1,8.2,1093,让·波德里亚,26.0,法,2009
随笔,万物生光辉,9.4,1110,吉米·哈利,32.8,英,2012
随笔,人各有异,8.5,809,E·B·怀特,36.0,美,2011
随笔,一切都是最好的安排,7.4,2519,辉姑娘,36.0,中,2014
随笔,人在欧洲,8.2,2577,龙应台,7.8,中,1997
随笔,黄,8.1,5813,安东尼,28.8,中,2014
随笔,中国好人,8.1,3154,刀尔登,25.0,中,2009
随笔,人生若只如初见,7.2,44228,安意如,23.8,中,2006
小说,与往事说再见,7.3,774,菲利普·贝松,22.0,法,2012
文学,癌症楼,8.9,1563,亚历山大·索尔仁尼琴,29.5,俄罗斯,2007
散文,私房书,8.6,627,简媜,10.8,中,2000
随笔,比我老的老头,8.3,3629,黄永玉,23.0,中,2003
随笔,山中庭院,7.9,123,维尼夏·斯坦利-史密斯著,58.0,英,2017
随笔,人间深河,8.0,290,倪湛舸,24.0,中,2006
随笔,胡适谈读书与做人,8.8,65,胡适,39.8,中,2017
随笔,三毛典藏全集,9.5,2695,三毛,272.0,中,2011
随笔,游戏人间,8.0,467,贾平凹,42.0,中,2017
随笔,侏儒的话,8.9,662,芥川龙之介,16.6,日,2002
随笔,杀鹌鹑的少女,7.3,1090,陶杰,28.0,中,2012
随笔,如何成为一个怪物,7.5,6417,冯唐,28.0,中,2011
随笔,在西伯利亚森林中,7.9,494,西尔万·泰松,49.0,法,2015
随笔,写给无神论者,8.0,2415,阿兰·德波顿,30.0,英,2012
随笔,听客溪的朝圣,8.2,265,安妮·迪拉德,38.0,美,2015
小说,我二十九岁的夏天,7.7,739,有鹿,38.0,中,2016
小说,赎罪,8.3,3950,伊恩·麦克尤恩,25.0,英,2008
小说,柏林谍影,8.5,1669,约翰·勒卡雷,29.0,英,2008
小说,包法利夫人,8.0,14760,福楼拜,12.0,中,2003
小说,巴别塔之犬,7.7,30017,卡罗琳·帕克丝特,22.0,美,2007
小说,天意,7.7,649,安妮塔·布鲁克纳,40.0,英,2016
小说,亮剑,8.9,13639,都梁,28.0,中,2005
小说,奇鸟行状录,8.4,11039,村上春树,30.0,日,2002
小说,没有女人的男人们,7.7,7174,村上春树,35.0,日,2015
小说,夏日庭院,8.6,520,汤本香树实,35.0,日,2016
小说,雪国,8.1,14129,川端康成,7.9,日,2002
小说,流金岁月,8.5,7188,亦舒,9.8,香港,1998
小说,梦里花落知多少,7.1,151204,郭敬明,20.0,中,2003
小说,儒林外史,8.2,4041,吴敬梓,20.0,中,2002
小说,大师,8.7,640,科尔姆·托宾,26.0,爱尔兰,2008
小说,契诃夫小说全集,9.7,179,契诃夫,630.0,俄,2016
文学,第二十二条军规,8.3,3793,约瑟夫·海勒,23.5,美,2006
文学,冬日笔记,7.7,939,保罗·奥斯特,35.0,美,2016
文学,未央歌,8.5,5139,鹿桥,58.0,中,2007
文学,西线无战事,8.9,1757,埃里希·玛丽亚·雷马克,18.0,德国,2007
文学,细雪,8.5,2608,谷崎润一郎,20.0,日,2007
文学,兄弟（上）,8.3,61069,余华,16.0,中,2005
文学,剧院风情,8.6,2077,萨默塞特·毛姆,22.0,英,2008
文学,这是不是个人,8.9,394,普里莫·莱维,39.0,意,2016
文学,眼前,8.3,469,唐诺,39.0,中,2016
文学,广岛之恋,8.1,12285,玛格丽特・杜拉斯,23.0,法,2005
文学,春秋来信,9.2,573,张枣,10.8,中,1998
文学,妻妾成群,8.2,21255,苏童,23.0,中,2004
文学,沧浪之水,8.5,10990,阎真,26.0,中,2001
文学,风诗的情韵,8.9,166,李山,38.0,中,2014
文学,岁月如风小少年,8.1,507,曾良君,36.0,中,2016
文学,死屋手记,9.1,1464,陀思妥耶夫斯基,20.0,俄,2011
文学,潮骚,8.2,6792,三岛由纪夫,15.0,日,2009
文学,文学阅读指南,8.7,485,特里·伊格尔顿,32.0,英,2015
文学,分成两半的子爵,8.7,6557,伊塔洛•卡尔维诺,20.0,意大利,2012
小说,不干了！我开除了黑心公司,7.6,120,北川惠海,25.0,日,2017
散文,对这个残酷的世界说情话,7.7,192,韩松落,36.0,中,2016
散文,与风景对话,8.9,256,东山魁夷,38.0,日,2001
散文,吃的风度,8.6,15,施亮,38.0,中,2017
散文,虚土,8.0,497,刘亮程,24.0,中,2006
散文,中国文脉,8.0,988,余秋雨,38.0,中,2012
散文,染匠之手,9.2,113,W·H·奥登,98.0,英,2018
散文,姥爷,8.5,652,蒋雯丽,34.8,中,2013
散文,荒野之境,8.3,105,罗伯特·麦克法伦,49.0,英,2015
散文,烟波蓝：简媜散文精品集,8.7,1063,简媜,20.8,中,2004
散文,张晓风经典作品,8.7,1419,张晓风,21.8,中,2004
散文,第一口啤酒,7.6,210,菲利普·德莱姆,29.0,法,2014
散文,听客溪的朝圣,8.2,265,安妮·迪拉德,38.0,美,2015
散文,万象,8.0,4871,落落,39.0,中,2011
散文,鲤·写信,7.5,1977,张悦然,25.0,中,2012
散文,漫卷西风,8.3,1980,陈丹燕,28.0,中,2006
文学,波斯少年,8.6,2525,玛丽·瑞瑙特,29.8,英,2010
散文,流星雨,8.7,2495,三毛,28.0,中,2009
诗歌,叶赛宁诗选,8.2,111,叶赛宁,19.5,中,2002
随笔,山河袈裟,7.8,379,李修文,42.0,中,2017
诗歌,格雷戈里·柯索诗选,8.8,149,格雷戈里·柯索,35.0,美,2003
诗歌,布莱克诗选,7.9,182,布莱克,10.0,英,2011
诗歌,R.S.托马斯自选诗集,8.0,131,托马斯,12.8,英,2004
诗歌,深歌与谣曲,8.1,185,费德里科·加西亚·洛尔卡,32.0,西班牙,2012
诗歌,枯草上的盐,8.3,74,朱朱,14.0,中,2000
诗歌,杜詩詳注（全五冊）,9.3,357,杜甫著、[清,236.0,中,1997
诗歌,呼唤雪人,8.1,79,希姆博尔斯卡,18.0,波兰,2000
诗歌,伊丽莎白·毕肖普诗选,7.6,297,伊丽莎白·毕肖普,15.6,美,2002
诗歌,法国九人诗选,8.3,278,弗朗西斯·雅姆等,35.0,法,2009
诗歌,北岛诗精编,8.0,175,北岛,32.0,中,2014
诗歌,烟之外,8.7,421,洛夫,25.0,中,2010
诗歌,雨水直接打进眼睛：叶青诗集,7.5,85,叶青,32.0,中,2018
小说,离别之音,7.8,2707,青山七惠,28.0,日,2012
小说,西游记（全二册）,8.8,23068,吴承恩,47.2,中,2004
小说,旧地重游,8.6,1287,伊夫林·沃（EvelynWaugh）,29.8,英,2009
小说,曾有一个人，爱我如生命,7.5,28146,舒仪,23.8,中,2009
小说,人皮论语,8.6,1620,冶文彪,28.0,中,2011
小说,克鲁索,7.5,63,卢茨·赛勒,49.0,德,2017
小说,飞毡,8.8,470,西西,58.0,中,2016
小说,上升的一切必将汇合,8.5,862,弗兰纳里·奥康纳,36.0,美,2012
小说,过于喧嚣的孤独 底层的珍珠,8.7,2766,博·赫拉巴尔,16.0,捷,2003
小说,渴望风流,8.6,278,欧文·斯通,58.0,美,2017
小说,我是猫,7.9,10790,夏目漱石,10.3,日,1994
小说,侠隐,8.0,4577,张北海,26.0,中,2007
小说,玩家,7.6,190,夜X,39.0,中,2017
小说,笑忘录,8.4,9028,米兰·昆德拉,21.0,捷克,2004
小说,天局,7.6,774,矫健,38.0,中,2017
小说,看上去很美,8.1,12930,王朔,20.0,中,2004
小说,巴黎圣母院,8.3,44888,雨果,22.5,法,1982
小说,你在天堂里遇见的五个人,8.0,16647,米奇·阿尔博姆,17.0,美,2007
小说,时间与河流,8.7,92,托马斯·沃尔夫,64.0,美,2011
小说,兄弟,8.5,11919,余华,38.0,中,2010
文学,荷马史诗·伊利亚特,8.9,3175,荷马,22.0,古希腊,2003
文学,君士坦丁堡最后之恋,8.5,263,米洛拉德·帕维奇,128.0,塞尔维亚,2016
文学,看海的人,8.3,1587,小林泰三,32.8,日,2015
文学,尘土,7.8,828,贾行家,39.0,中,2016
文学,试刊号,7.8,683,翁贝托·埃科,38.0,意,2017
文学,离别之音,7.8,2707,青山七惠,28.0,日,2012
文学,茧,7.4,3124,张悦然,45.0,中,2016
文学,青春,8.6,2295,J.M.库切,19.0,南非,2004
文学,科雷马故事,9.2,141,瓦尔拉姆·沙拉莫夫,118.0,俄,2016
文学,流言,8.7,8003,张爱玲,25.0,中,2006
文学,小王子（纯美珍藏绘本）,9.3,2165,安东尼·德·圣-埃克苏佩里,45.0,法,2015
文学,骄傲之塔,9.1,209,巴巴拉·W.塔奇曼,78.0,美,2016
文学,初夜,8.5,33,唐颖,35.0,中,2017
文学,努门诺尔与中洲之未完的传说,9.5,263,J.R.R.托尔金著、[英,89.0,英,2016
文学,我坐在火山的最边缘,8.5,306,包慧怡,36.0,中,2016
文学,爱欲与哀矜,8.5,466,张定浩,38.0,中,2016
散文,休谟散文集,8.3,66,休谟,22.0,英,2006
散文,二十夜和一天,7.0,22,萧开愚,38.0,中,2017
散文,过去现在，一并深爱,7.9,171,祝小兔,42.0,中,2016
散文,温泉疗养客,8.2,459,赫尔曼·黑塞,29.0,德,2013
散文,永恒的时光之旅,9.2,1124,星野道夫,79.0,日,2016
散文,大国志,7.7,766,严明,66.0,中,2015
散文,论老年 论友谊 论责任,8.5,355,西塞罗,18.0,古罗马,2003
散文,离开前，请吃空冰箱,8.1,198,李妙生,36.0,中,2014
散文,立,7.7,1106,池莉,32.8,中,2013
散文,史铁生自选集,9.2,499,史铁生,49.8,中,2006
散文,饮膳札记,7.9,620,林文月,22.0,中,2008
散文,LA流浪记,8.3,16737,蔡康永,22.0,中,2006
散文,书时光,8.0,668,张宗子,18.0,中,2007
散文,《读书》十年,8.2,491,扬之水,48.0,中,2011
散文,北京乎（上下）,8.7,295,姜德明,29.6,中,1997
散文,周作人散文,8.4,653,周作人,21.0,中,2006
散文,树枝的疏忽,8.7,657,顾城,25.0,中,2011
诗歌,唐宋诗会意,8.5,46,邹金灿,42.8,中,2016
诗歌,一个孩子的诗园,9.0,47,斯蒂文森,0.47,英,1982
诗歌,灰光灯,8.2,120,王寅,45.0,中,2015
诗歌,我的夜晚是对你的狂想,5.9,67,阿赫玛托娃,36.0,俄,2017
诗歌,再别康桥,8.2,573,徐志摩,15.0,中,2005
诗歌,碑,8.0,178,维克多·谢阁兰,28.0,法,2009
诗歌,十八家诗钞（上下）,8.8,39,曾国藩,70.0,中,2009
诗歌,亡灵书,8.9,146,不详,0.16,中,1957
诗歌,里尔克传,9.0,58,唐纳德·普拉特,108.0,英,2016
诗歌,西川的诗,7.9,487,西川,13.5,中,1999
诗歌,八月的鲸鱼转让大海,8.9,46,丝绒陨,30.0,中,2013
诗歌,荷尔德林诗的阐释,8.7,399,海德格尔,15.0,德,2000
诗歌,意象派诗选,8.3,182,彼得琼斯,1.25,英,1986
随笔,午夜降临前抵达,8.0,825,刘子超,49.8,中,2015
随笔,那时没有王，各人任意而行,8.3,293,唐诺,59.0,中,2015
随笔,这个世界不欠你,7.4,210,慧超,42.0,中,2017
随笔,这一生，静待时光检验,7.6,1021,萧秋水,36.0,中,2014
随笔,得未曾有,7.6,4745,庆山,49.0,中,2014
随笔,三十六大,7.5,14692,冯唐,36.0,中,2012
随笔,带着鲑鱼去旅行,7.8,2421,安伯托・艾柯,18.0,意大利,2004
随笔,门外汉的京都,7.7,3014,舒国治,48.0,中,2016
随笔,翡翠岛编年,8.3,532,包慧怡,29.8,中,2015
随笔,八九十枝花,8.5,1031,沈书枝,29.8,中,2013
小说,皮囊之下,7.8,380,米歇尔·法柏,38.0,英,2016
文学,英国病人,8.5,2140,迈克尔·翁达杰,29.0,加拿大,2012
诗歌,现代诗100首（红卷）,8.2,362,蔡天新,17.0,中,2005
随笔,草疯长,8.7,531,今村昌平,42.8,日,2016
随笔,关于人生，我所知道的一切都来自童书,8.7,161,陈赛,58.0,中,2017
随笔,爱的地下教育,7.9,12837,彭浩翔,39.8,中,2010
随笔,迈向另一个国度,8.0,1836,森山大道,68.0,日,2012
随笔,那些忧伤的年轻人,7.4,10034,许知远,18.0,中,2001
小说,兰亭序杀局1,7.8,534,王觉仁,39.8,中,2017
小说,希区柯克悬念故事集,8.9,2989,希区柯克,68.0,美,2009
小说,死于威尼斯,8.3,2944,托马斯·曼,20.0,德,2010
小说,天使与魔鬼,8.2,26645,丹.布朗,29.8,美,2005
小说,我弥留之际,8.8,1225,福克纳,19.0,中,2004
小说,一天,8.2,4521,大卫·尼克斯,29.8,英,2012
小说,细民盛宴,7.9,650,张怡微,34.0,中,2017
小说,杜撰集,9.1,1393,博尔赫斯,23.0,阿根廷,2015
小说,且将生活一饮而尽,7.6,2141,李座峰,36.8,中,2015
小说,芬尼根的守灵夜（第一卷）,8.8,226,詹姆斯·乔伊斯,128.0,爱尔兰,2012
小说,守望灯塔,8.6,1711,詹妮特·温特森,17.0,英,2005
小说,神雕侠侣,8.8,48331,金庸,76.8,中,1994
小说,北美殉道者花园,8.2,344,托拜厄斯·沃尔夫,35.0,美,2016
小说,我还是很喜欢你,7.7,218,苏豆芽,36.0,中,2016
小说,纳博科夫短篇小说全集,8.5,514,弗拉基米尔·纳博科夫,98.0,美,2018
小说,巴托比症候群,8.0,881,恩里克·比拉-马塔斯,45.0,西班牙,2015
小说,哈利·波特与阿兹卡班的囚徒,8.9,77315,J.K.罗琳,26.5,英,2000
